,neighborhood,name,distance,category,address,display_phone,price,rating,review_count,url,latitude,longitude
1144,CATHEDRAL PARK,Falafel House,1159.88738722,Falafel,7316 N Lombard St,(503) 714-6287,$,4.5,79,https://www.yelp.com/biz/falafel-house-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5876159668,-122.742233276
1145,CATHEDRAL PARK,Arlo's Fish & Chips,1169.00484549,Food Stands,7316 North Lombard St,(971) 813-9711,$$,4.5,18,https://www.yelp.com/biz/arlos-fish-and-chips-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.587773722,-122.742259854
1146,CATHEDRAL PARK,Kazumi,1169.56380146,Sushi Bars,7316 N Lombard St,(503) 309-2548,$,5.0,48,https://www.yelp.com/biz/kazumi-st-johns?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5878521,-122.742246
1147,CATHEDRAL PARK,Big Kahuna's BBQ & Catering,1296.3243356,Hawaiian,7123 N Lombard St,(503) 522-4012,$,4.0,97,https://www.yelp.com/biz/big-kahunas-bbq-and-catering-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.587602,-122.7406211
1148,CATHEDRAL PARK,Dairy Queen,1418.32894818,Fast Food,6933 N Lombard St,(503) 289-7318,$,1.5,28,https://www.yelp.com/biz/dairy-queen-portland-12?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5873222351,-122.739067078
1149,CATHEDRAL PARK,McDonald's,1430.76940387,Burgers,7487 N Ida Ave,(503) 289-3544,$,1.5,22,https://www.yelp.com/biz/mcdonalds-portland-45?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5867099,-122.7391
1150,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Chinese Garden,196.646268484,Chinese,410 SE 162nd Ave,(503) 252-2002,$$,2.5,34,https://www.yelp.com/biz/chinese-garden-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52004,-122.49602
1151,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Food Cart Heaven,904.413835454,Food Trucks,15710 NE Glisan St,(971) 888-5267,,5.0,1,https://www.yelp.com/biz/food-cart-heaven-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5262,-122.50111
1152,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Tortilleria Y Tienda De Leon's,958.964828764,Mexican,16223 NE Glisan St,(503) 255-4356,$,4.5,119,https://www.yelp.com/biz/tortilleria-y-tienda-de-leons-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52687,-122.49547
1153,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Good Brothers Pizza,965.058594674,Pizza,14919 SE Stark St,(503) 206-7010,$,4.5,81,https://www.yelp.com/biz/good-brothers-pizza-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51969,-122.50968
1154,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Los Michoacanos,999.048821078,Food Trucks,14800 SE Stark St,(503) 953-9305,$,4.5,18,https://www.yelp.com/biz/los-michoacanos-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.518907,-122.5101675
1155,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Annie's,1068.45926904,Burgers,17440 SE Stark St,(503) 252-6760,$,3.5,42,https://www.yelp.com/biz/annies-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5188599,-122.48338
1156,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Mariscos La Costera,1085.69204957,Food Trucks,17409 SE Stark St,(503) 267-1797,,5.0,1,https://www.yelp.com/biz/mariscos-la-costera-gresham?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5189046071,-122.483147054
1157,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Chepes,1132.20014092,Salvadoran,17539 SE Stark St,(503) 960-6198,$,4.5,74,https://www.yelp.com/biz/chepes-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5193598446,-122.482597733
1158,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Giuseppe's Italian Restaurant & Lounge,1472.85155273,Italian,17937 SE Stark St,(503) 669-8767,$$,3.0,172,https://www.yelp.com/biz/giuseppes-italian-restaurant-and-lounge-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5195426941,-122.478248596
1159,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Burgerville,1483.1797014,Burgers,16211 SE Division St,(503) 762-1648,$,3.0,30,https://www.yelp.com/biz/burgerville-portland-10?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5049209595,-122.496116638
1160,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Tin Tin Thai Food,1497.78386644,Thai,16101 SE Division St,(503) 894-8231,$,5.0,24,https://www.yelp.com/biz/tin-tin-thai-food-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5047926307,-122.49778326
1161,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Bora Bora Taqueria,1524.49173278,Food Trucks,15803 SE Division St,(503) 750-1253,$,4.5,29,https://www.yelp.com/biz/bora-bora-taqueria-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.504871,-122.500152
1162,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Taqueria Rico Taco,1561.79510745,Mexican,111 SE 181st Ave,(503) 465-1073,$,3.5,75,https://www.yelp.com/biz/taqueria-rico-taco-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5213699341,-122.477500916
1163,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,China Hut,1563.82384145,Chinese,16721 SE Division St,(503) 761-5331,$,2.5,37,https://www.yelp.com/biz/china-hut-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5049591064,-122.490737915
1164,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Cleary's Sports Bar,1578.17664368,Bars,234 SE 181st,(503) 492-9596,$,3.5,14,https://www.yelp.com/biz/clearys-sports-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5206137463,-122.477061488
1165,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Don Pedro,1629.00130678,Mexican,18110 E Burnside St,(503) 912-0780,$,3.5,5,https://www.yelp.com/biz/don-pedro-portland-8?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5217079562,-122.476696372
1166,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,D Street Cafe,1668.45974864,Cafes,17007 SE Division St,(503) 762-0527,$$,4.0,45,https://www.yelp.com/biz/d-street-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.50492,-122.48769
1167,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Chai Thai,1678.47113091,Thai,14035 SE Stark St,(503) 257-2753,$,4.5,337,https://www.yelp.com/biz/chai-thai-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51935,-122.51901
1168,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Joy Teriyaki,1732.12153755,Japanese,18010 NE Glisan St,(503) 665-8560,$,4.0,17,https://www.yelp.com/biz/joy-teriyaki-gresham?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5263650346,-122.477810827
1169,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Park Place Cafe,1740.12285417,Coffee & Tea,1288 SE 182nd Ave,(503) 512-7530,$,4.5,62,https://www.yelp.com/biz/park-place-cafe-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5137239,-122.4757231
1170,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,La Flor Pupuseria,1744.65073226,Food Trucks,17941 NE Glisan St,,$,4.5,3,https://www.yelp.com/biz/la-flor-pupuseria-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5266182917,-122.477986061
1171,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,La Tapatia Market,1770.08522442,Grocery,18330 SE Stark St,(503) 491-1848,$,4.5,17,https://www.yelp.com/biz/la-tapatia-market-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51837,-122.47387
1172,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Mr A's Deli Mart,1799.0087657,Delis,16201 NE Halsey St,(503) 253-6737,,4.5,7,https://www.yelp.com/biz/mr-as-deli-mart-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53467,-122.49541
1173,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Nick's Pizza & Sports Bar,1862.32840893,Pizza,707 NE 181st Ave,(503) 489-1890,,5.0,1,https://www.yelp.com/biz/nicks-pizza-and-sports-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.527858,-122.477683
1174,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Mi Pueblo Taqueria,1898.90532752,Mexican,17466 SE Division St,(503) 760-3666,$,4.0,60,https://www.yelp.com/biz/mi-pueblo-taqueria-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5042,-122.48312
1175,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Taqueria Mi Mole,1905.30631644,Mexican,18488 E Burnside St,(503) 912-1473,$$,4.5,22,https://www.yelp.com/biz/taqueria-mi-mole-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5208969116,-122.472915649
1176,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Duke's Bar & Grill,1922.60833078,Music Venues,14601 SE Division St,(503) 760-1400,$$,3.5,69,https://www.yelp.com/biz/dukes-bar-and-grill-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.50454,-122.512292
1177,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Meeka Japanese Restaurant,1956.1764273,Japanese,730 NE 181st Ave,(503) 667-1000,$$,4.0,161,https://www.yelp.com/biz/meeka-japanese-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5276594933,-122.475714684
1178,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Subway,2121.17127492,Sandwiches,18801 SE Stark St,(503) 907-0096,,5.0,1,https://www.yelp.com/biz/subway-portland-134?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5193562478,-122.469871491
1179,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Lucky 7,2131.00112364,Chinese,18051 SE Division St,(503) 206-8536,$,4.0,90,https://www.yelp.com/biz/lucky-7-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.505068,-122.477303
1180,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Casa del Sol,2139.8901522,Mexican,14324 SE Division St,(503) 762-1033,$,4.0,90,https://www.yelp.com/biz/casa-del-sol-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5038354,-122.5154577
1181,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Joy Teriyaki,2182.88592337,Japanese,1407 NE 181st Ave,(503) 489-0966,$,4.0,82,https://www.yelp.com/biz/joy-teriyaki-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5333666326,-122.478902293
1182,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Don Pedro Mexican Food,2188.64768244,Mexican,18801 SE Stark St,(503) 618-1359,$,3.5,92,https://www.yelp.com/biz/don-pedro-mexican-food-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5194252495,-122.469008035
1183,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Tin Tin Buffett,2191.51230764,Buffets,2236 SE 182nd Ave,(503) 669-2398,$$,2.0,17,https://www.yelp.com/biz/tin-tin-buffett-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5051109,-122.4755051
1184,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Casa Jalisco Tequila Bar,2204.59978239,Mexican,18836 SE Stark St,(503) 912-3467,,3.5,5,https://www.yelp.com/biz/casa-jalisco-tequila-bar-gresham?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.518767,-122.468584
1185,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Shari's Cafe & Pies,2225.92418112,Desserts,1453 NE 181st Ave,(503) 667-6140,$$,2.5,32,https://www.yelp.com/biz/sharis-cafe-and-pies-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5333130062,-122.477324679
1186,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Don Kamaron,2260.0051743,Mexican,14130 SE Division St,(503) 760-4018,$$,4.5,28,https://www.yelp.com/biz/don-kamaron-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5037918091,-122.517776489
1187,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,The Deli Barn,2286.76029087,Sandwiches,2410 SE 182nd Ave,(503) 665-2071,$,3.0,18,https://www.yelp.com/biz/the-deli-barn-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.505047,-122.4755051
1188,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Canton Pearl,2360.58474002,Szechuan,18140 NE Halsey St,(503) 665-7423,$$,4.0,43,https://www.yelp.com/biz/canton-pearl-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5345664988,-122.477393076
1189,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Little Pharoah's,2370.89385019,Middle Eastern,SE Stark St,,,1.0,1,https://www.yelp.com/biz/little-pharoahs-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5190247784,-122.527783066
1190,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Lee's Garden Chinese Restaurant,2376.92404717,Chinese,18330 SE Division St,(503) 661-1604,$$,4.0,47,https://www.yelp.com/biz/lees-garden-chinese-restaurant-gresham?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5043029785,-122.473846436
1191,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Mr. Chen's Chinese Kitchen,2458.06600437,Chinese,17940 NE Glisan,(503) 912-3041,$$,3.0,106,https://www.yelp.com/biz/mr-chens-chinese-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5187238631,-122.465512769
1192,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Sushi Village,2459.49010933,Sushi Bars,1676 NE 181st Ave,(503) 328-8880,$$,4.0,73,https://www.yelp.com/biz/sushi-village-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5352793878,-122.476629572
1193,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Las Palomas Taqueria,2491.11846835,Mexican,13036 SE Stark St,(503) 894-8019,$,4.5,14,https://www.yelp.com/biz/las-palomas-taqueria-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5185473499,-122.529342504
1194,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,El Rodeo,2493.17874542,Mexican,19201 SE Stark St,(503) 491-9149,$,5.0,1,https://www.yelp.com/biz/el-rodeo-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5193939209,-122.465087891
1195,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Elmer's Restaurant,2540.80716272,American (Traditional),1933 NE 181st Ave,(503) 666-1957,$$,4.5,12,https://www.yelp.com/biz/elmers-restaurant-portland-6?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.536753,-122.47783
1196,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Rainbow Dragon Restaurant,2620.41815478,Chinese,12840 SE Stark St,(503) 253-6268,$,3.5,67,https://www.yelp.com/biz/rainbow-dragon-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51881,-122.53122
1197,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Cruiser's Drive-In,2621.31326968,Burgers,2515 SE 136th Ave,(503) 761-1151,$,3.5,70,https://www.yelp.com/biz/cruisers-drive-in-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.50372,-122.52392
1198,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Chu's Eatery,2974.7996508,Chinese,17110 SE Powell Blvd,(503) 667-2487,$,3.5,46,https://www.yelp.com/biz/chus-eatery-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4924736023,-122.487289429
1199,CENTENNIAL COMMUNITY ASSN./PLEASANT VALLEY,Ixtapa Family Mexican Restaurant,3030.59112338,Bars,17102 SE Powell Blvd,(503) 912-6483,$$,4.5,37,https://www.yelp.com/biz/ixtapa-family-mexican-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.4919528126,-122.487011813
1200,CENTENNIAL COMMUNITY ASSOCIATION,Park Place Cafe,442.358963932,Coffee & Tea,1288 SE 182nd Ave,(503) 512-7530,$,4.5,62,https://www.yelp.com/biz/park-place-cafe-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5137239,-122.4757231
1201,CENTENNIAL COMMUNITY ASSOCIATION,Annie's,752.455993678,Burgers,17440 SE Stark St,(503) 252-6760,$,3.5,42,https://www.yelp.com/biz/annies-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5188599,-122.48338
1202,CENTENNIAL COMMUNITY ASSOCIATION,Mariscos La Costera,760.785132848,Food Trucks,17409 SE Stark St,(503) 267-1797,,5.0,1,https://www.yelp.com/biz/mariscos-la-costera-gresham?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5189046071,-122.483147054
1203,CENTENNIAL COMMUNITY ASSOCIATION,Tres Reyes,765.49942079,Mexican,620 SE 181st Ave,(503) 764-8225,$,4.0,9,https://www.yelp.com/biz/tres-reyes-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51835,-122.47637
1204,CENTENNIAL COMMUNITY ASSOCIATION,Tin Tin Buffett,794.289370758,Buffets,2236 SE 182nd Ave,(503) 669-2398,$$,2.0,17,https://www.yelp.com/biz/tin-tin-buffett-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5051109,-122.4755051
1205,CENTENNIAL COMMUNITY ASSOCIATION,Chepes,802.916704537,Salvadoran,17539 SE Stark St,(503) 960-6198,$,4.5,74,https://www.yelp.com/biz/chepes-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5193598446,-122.482597733
1206,CENTENNIAL COMMUNITY ASSOCIATION,Lucky 7,824.035445714,Chinese,18051 SE Division St,(503) 206-8536,$,4.0,90,https://www.yelp.com/biz/lucky-7-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.505068,-122.477303
1207,CENTENNIAL COMMUNITY ASSOCIATION,Giuseppe's Italian Restaurant & Lounge,833.120556256,Italian,17937 SE Stark St,(503) 669-8767,$$,3.0,172,https://www.yelp.com/biz/giuseppes-italian-restaurant-and-lounge-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5195426941,-122.478248596
1208,CENTENNIAL COMMUNITY ASSOCIATION,La Tapatia Market,846.24568956,Grocery,18330 SE Stark St,(503) 491-1848,$,4.5,17,https://www.yelp.com/biz/la-tapatia-market-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51837,-122.47387
1209,CENTENNIAL COMMUNITY ASSOCIATION,McDonald's,870.422160644,Fast Food,18320 SE Stark St,(503) 665-4736,$$$,1.0,8,https://www.yelp.com/biz/mcdonalds-portland-10?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5185623169,-122.47480011
